payment_id,invoice_id,payment_date,amount_paid,method
661,1669,2026-03-16,6839.13,UPI
662,1670,2025-12-04,4613.08,Cheque
663,1672,2026-02-26,2025.8,NEFT
664,1673,2026-02-18,2838.79,Cheque
665,1674,2026-06-09,3578.83,Card
666,1675,2026-01-19,19046.27,NEFT
667,1676,2025-12-28,13609.49,NEFT
668,1677,2026-03-25,3110.5,Card
669,1678,2026-02-27,7164.94,UPI
670,1679,2026-09-29,4736.7,Card
671,1680,2025-10-22,6038.95,UPI
672,1682,2026-08-09,14629.4,NEFT
673,1682,2026-07-15,15420.09,Cheque
674,1683,2025-12-05,22221.0,NEFT
675,1684,2026-08-24,3956.44,NEFT
676,1685,2026-09-24,3103.02,Card
677,1686,2026-07-19,9284.05,Cheque
678,1686,2026-06-29,1199.59,UPI
679,1687,2026-07-27,1158.71,UPI
680,1687,2026-08-01,741.0,Card
681,1688,2025-09-15,9837.45,NEFT
682,1689,2026-05-29,5527.91,NEFT
683,1690,2026-07-15,1587.5,Cheque
684,1691,2026-08-28,4428.33,Card
685,1693,2026-08-09,2950.77,UPI
686,1693,2026-07-03,2740.09,NEFT
687,1694,2026-02-10,5235.4,Card
688,1695,2026-05-15,1419.07,UPI
689,1695,2026-04-29,282.56,Card
690,1696,2026-06-30,3827.16,UPI
691,1697,2025-12-30,7889.27,UPI
692,1697,2026-01-14,29.33,NEFT
693,1698,2026-07-24,9088.09,Card
694,1699,2025-10-23,1628.47,NEFT
695,1699,2025-10-12,2111.18,UPI
696,1700,2026-05-26,4108.65,UPI
697,1700,2026-06-13,3102.69,Cheque
698,1701,2026-02-07,5815.23,Cheque
699,1701,2026-02-07,372.34,Cheque
700,1702,2025-11-22,4793.8,UPI
701,1703,2026-10-06,7246.66,Cheque
702,1705,2025-12-10,5003.88,Cheque
703,1707,2026-01-02,4788.12,UPI
704,1709,2026-05-21,3872.18,Cheque
705,1710,2026-07-04,14432.32,Card
706,1711,2025-09-30,3654.58,NEFT
707,1711,2025-10-26,267.29,Card
708,1712,2025-11-22,2099.42,Card
709,1713,2026-04-29,8514.35,Card
710,1714,2026-02-19,6616.37,UPI
711,1714,2026-03-30,630.61,UPI
712,1715,2026-09-07,31965.09,Cheque
713,1716,2026-07-15,2284.17,Card
714,1717,2026-02-06,6649.68,NEFT
715,1718,2026-06-05,6841.95,UPI
716,1720,2025-11-03,7639.08,NEFT
717,1721,2026-08-16,3970.83,Card
718,1722,2026-05-25,2122.47,Card
719,1723,2026-03-16,6597.8,UPI
720,1724,2026-05-04,6746.17,Cheque
721,1725,2026-05-16,8286.03,UPI
722,1726,2026-05-23,3966.53,UPI
723,1727,2026-10-03,6246.11,Cheque
724,1728,2026-04-01,1453.71,NEFT
725,1729,2026-08-09,2194.69,Cheque
726,1730,2026-09-02,10568.33,NEFT
727,1731,2026-03-02,5773.66,UPI
728,1732,2026-08-30,3773.86,Card
729,1732,2026-08-02,3542.36,UPI
730,1733,2026-05-05,2022.98,UPI
731,1734,2026-09-06,2798.48,Card
732,1735,2026-04-27,2695.4,Card
733,1736,2026-09-27,6047.14,Card
734,1737,2026-03-25,8655.3,Card
735,1738,2026-06-01,3978.44,Cheque
736,1738,2026-07-07,118.13,UPI
737,1739,2026-02-09,1325.48,NEFT
738,1740,2026-05-13,6891.36,UPI
739,1741,2026-02-04,4285.23,UPI
740,1742,2025-11-14,7335.87,NEFT
741,1743,2026-04-10,9920.83,NEFT
742,1745,2026-04-18,14851.33,UPI
743,1746,2026-08-16,5114.97,Cheque
744,1747,2026-06-12,3539.18,UPI
745,1749,2026-06-14,10341.06,UPI
746,1750,2025-10-12,4150.2,Card
747,1751,2026-05-12,12111.39,Card
748,1752,2026-04-01,5307.18,UPI
749,1753,2025-12-18,13880.66,Cheque
750,1754,2026-03-28,19941.64,UPI
751,1755,2026-01-28,41359.22,Card
752,1756,2025-11-08,5255.25,Cheque
753,1757,2026-08-25,8444.11,Card
754,1757,2026-09-02,7070.51,UPI
755,1758,2026-08-20,9899.8,NEFT
756,1760,2025-09-15,7021.55,NEFT
757,1761,2026-04-16,8740.61,UPI
758,1761,2026-04-05,1960.22,Cheque
759,1762,2026-03-13,1665.58,UPI
760,1763,2026-04-18,4885.95,Card
761,1764,2026-10-05,2964.33,NEFT
762,1765,2026-01-06,1162.39,UPI
763,1765,2025-12-10,1610.1,Cheque
764,1766,2025-12-30,1038.33,Card
765,1766,2026-01-23,547.39,Cheque
766,1767,2026-02-01,3280.73,NEFT
767,1768,2026-07-30,3502.13,Cheque
768,1769,2026-09-01,4939.49,Cheque
769,1769,2026-08-01,854.87,NEFT
770,1770,2026-02-05,4950.53,Cheque
771,1771,2026-01-10,11603.52,Card
772,1772,2026-03-28,2441.56,NEFT
773,1773,2026-09-15,1047.35,Cheque
774,1774,2026-05-27,3787.26,NEFT
775,1775,2026-08-09,4816.54,UPI
776,1777,2026-02-02,1230.47,Card
777,1777,2026-02-10,1596.51,Card
778,1778,2026-06-01,10347.53,Card
779,1780,2026-04-16,2465.96,Card
780,1781,2026-08-19,19083.93,NEFT
781,1782,2026-01-07,6843.35,Cheque
782,1783,2026-10-24,4841.92,Card
783,1784,2025-10-21,709.24,Cheque
784,1785,2026-02-04,3111.24,Card
785,1785,2026-01-13,1030.43,Card
786,1786,2025-11-29,4914.28,Card
787,1787,2026-08-16,16125.2,Cheque
788,1788,2026-05-30,1072.47,Card
789,1788,2026-06-29,160.54,Card
790,1789,2026-06-22,17420.42,UPI
791,1790,2026-03-09,3052.36,Cheque
792,1791,2026-08-17,1902.89,Card
793,1792,2026-07-07,10453.02,Cheque
794,1793,2026-08-18,4113.77,Cheque
795,1794,2025-10-25,1323.05,Cheque
796,1795,2025-12-15,3503.99,UPI
797,1796,2026-06-21,6131.03,Card
798,1797,2025-11-12,5253.99,Card
799,1798,2025-12-21,8366.37,NEFT
800,1799,2026-04-01,12029.75,UPI
801,1800,2026-08-03,2076.29,Cheque
802,1801,2025-10-23,4917.08,UPI
803,1802,2026-06-20,3069.37,UPI
804,1803,2026-07-02,1840.97,Cheque
805,1804,2025-12-08,4796.88,UPI
806,1805,2026-04-15,7062.3,Card
807,1806,2026-08-20,5842.53,Cheque
808,1806,2026-08-30,1561.17,Card
809,1807,2026-08-31,3644.68,Cheque
810,1808,2026-05-12,2097.85,NEFT
811,1809,2026-05-21,2985.4,Cheque
812,1811,2026-02-06,928.39,UPI
813,1811,2026-01-22,1002.53,Cheque
814,1812,2026-02-05,1122.99,Cheque
815,1812,2026-01-19,946.58,Card
816,1814,2026-04-14,9825.3,Cheque
817,1815,2026-07-22,11971.83,NEFT
818,1815,2026-06-24,15496.21,Card
819,1816,2026-04-09,6059.94,NEFT
820,1817,2026-01-16,3395.09,UPI
821,1818,2026-05-24,5048.12,NEFT
822,1819,2026-03-06,4366.91,NEFT
823,1820,2026-04-15,3016.4,UPI
824,1821,2025-10-18,6458.36,Card
825,1822,2025-12-09,5836.45,UPI
826,1823,2026-02-18,4432.59,Cheque
827,1823,2026-02-10,247.76,NEFT
828,1824,2026-02-27,3951.15,Card
829,1825,2025-12-15,8147.74,NEFT
830,1825,2026-01-19,141.51,Card
831,1826,2026-04-30,3210.56,NEFT
832,1828,2026-02-04,5953.81,Card
833,1829,2026-02-05,11230.37,Card
834,1830,2026-03-04,8349.94,Cheque
835,1830,2026-03-23,2089.05,NEFT
836,1831,2026-05-24,4062.38,Card
837,1832,2025-12-02,1818.41,Cheque
838,1833,2026-05-29,3966.35,Card
839,1834,2026-02-14,5302.84,Cheque
840,1835,2025-12-24,2050.45,Cheque
841,1836,2026-01-12,2471.88,NEFT
842,1836,2025-12-30,1435.87,UPI
843,1838,2026-09-05,5626.13,Card
844,1839,2026-05-13,3244.52,Card
845,1841,2026-01-13,5346.46,NEFT
846,1842,2026-09-06,3708.98,NEFT
847,1843,2026-09-17,9275.18,UPI
848,1844,2026-06-08,892.55,Card
849,1844,2026-05-21,265.48,UPI
850,1845,2026-07-10,5246.21,NEFT
851,1846,2026-02-25,3161.1,Cheque
852,1847,2026-01-06,11542.1,NEFT
853,1849,2026-03-30,10594.12,NEFT
854,1850,2025-11-08,2659.2,Cheque
855,1851,2026-06-12,6469.03,Card
856,1852,2025-12-10,3446.77,NEFT
857,1853,2026-01-21,12319.78,NEFT
858,1854,2025-12-29,4291.23,NEFT
859,1855,2026-07-24,2803.84,NEFT
860,1857,2025-10-05,3996.1,Cheque
861,1858,2026-03-13,7590.24,NEFT
862,1860,2026-01-09,2474.02,NEFT
863,1861,2026-06-14,5277.83,Cheque
864,1863,2026-08-30,1449.84,Card
865,1864,2026-01-18,6474.59,UPI
866,1866,2025-10-31,18275.93,Cheque
867,1867,2026-09-04,6671.92,Cheque
868,1867,2026-09-16,3325.56,Card
869,1868,2025-12-10,7104.29,UPI
870,1869,2026-01-07,739.59,NEFT
871,1869,2025-12-21,237.06,UPI
872,1870,2026-03-08,7137.96,UPI
873,1873,2025-12-20,4399.56,UPI
874,1874,2025-12-31,3300.81,Card
875,1875,2026-09-02,3362.73,Cheque
876,1876,2026-08-06,3718.28,Cheque
877,1877,2026-01-16,1671.43,Cheque
878,1877,2026-01-14,30.32,UPI
879,1878,2026-09-26,1191.96,UPI
880,1879,2026-02-01,3823.06,UPI
881,1880,2026-03-20,8131.95,NEFT
882,1881,2026-06-17,5176.21,NEFT
883,1882,2026-04-27,9512.83,Cheque
884,1883,2026-05-31,13029.56,UPI
885,1884,2025-12-15,6260.94,Card
886,1885,2026-09-05,3469.8,UPI
887,1887,2026-06-04,2582.73,UPI
888,1888,2026-02-09,9566.28,UPI
889,1890,2025-11-24,18308.52,UPI
890,1890,2025-10-29,8312.81,NEFT
891,1891,2025-11-11,2428.11,UPI
892,1892,2026-01-16,13299.97,NEFT
893,1893,2026-02-27,13357.51,Card
894,1894,2026-03-19,8239.35,Card
895,1896,2026-09-01,4273.57,NEFT
896,1898,2026-10-25,3661.52,Cheque
897,1898,2026-09-10,2321.82,Card
898,1899,2026-06-10,8016.76,Card
899,1900,2026-06-24,1002.72,Cheque
900,1900,2026-05-11,164.08,Cheque
901,1901,2026-02-10,4592.98,Cheque
902,1902,2025-11-10,9934.63,UPI
903,1903,2026-02-19,3713.24,NEFT
904,1904,2025-11-22,23977.1,Cheque
905,1905,2025-10-16,5539.27,Cheque
906,1906,2026-06-17,7546.28,NEFT
907,1907,2026-08-05,17291.84,NEFT
908,1908,2026-07-22,5545.49,Cheque
909,1909,2026-01-29,17067.28,UPI
910,1910,2026-09-19,7972.16,NEFT
911,1911,2025-10-29,6696.71,Cheque
912,1912,2026-08-28,2454.96,NEFT
913,1913,2025-12-28,12116.96,NEFT
914,1914,2026-08-14,2177.87,UPI
915,1914,2026-08-23,900.27,Cheque
916,1915,2026-01-16,4307.38,Card
917,1916,2026-06-13,13691.79,NEFT
918,1917,2026-08-03,3728.64,Card
919,1918,2026-04-30,3633.35,UPI
920,1918,2026-06-18,2970.61,NEFT
921,1919,2026-07-14,4789.09,Cheque
922,1920,2026-09-16,2910.72,Card
923,1920,2026-10-01,2013.86,UPI
924,1922,2026-03-11,2182.56,Card
925,1923,2026-01-23,4647.32,Card
926,1923,2026-01-25,3086.11,UPI
927,1925,2026-01-13,2299.78,NEFT
928,1926,2026-01-29,3509.97,Cheque
929,1927,2026-04-15,10222.54,NEFT
930,1927,2026-05-03,156.94,Cheque
931,1928,2026-08-21,4048.75,UPI
932,1929,2026-07-31,4195.74,Card
933,1930,2026-04-19,2469.86,Card
934,1931,2026-01-04,4752.45,Cheque
935,1932,2026-02-24,1306.38,Cheque
936,1932,2026-03-02,1174.21,Card
937,1933,2025-11-18,3081.63,Card
938,1934,2025-11-23,2713.1,UPI
939,1935,2025-12-30,5251.97,UPI
940,1935,2025-11-30,4722.86,UPI
941,1936,2025-12-31,905.31,Card
942,1936,2025-12-27,820.62,Cheque
943,1937,2026-08-05,6189.06,NEFT
944,1938,2025-12-24,1676.47,UPI
945,1938,2026-01-25,2506.15,Cheque
946,1939,2026-08-25,15278.52,NEFT
947,1940,2026-07-21,9327.94,UPI
948,1941,2026-08-08,1854.22,Card
949,1942,2025-12-09,3193.19,Cheque
950,1943,2026-04-06,4944.66,Cheque
951,1944,2026-07-06,3192.67,Card
952,1945,2025-12-05,10340.38,Card
953,1946,2026-05-01,3708.11,Cheque
954,1947,2026-07-10,4283.46,Card
955,1948,2025-11-20,10958.94,Card
956,1949,2026-10-19,1949.46,UPI
957,1950,2025-11-19,4043.16,UPI
958,1951,2026-03-23,6097.25,UPI
959,1953,2026-03-22,417.18,UPI
960,1954,2026-08-12,6557.81,Cheque
961,1957,2026-02-15,872.02,Cheque
962,1958,2026-03-27,2705.85,Card
963,1958,2026-04-10,201.52,NEFT
964,1960,2026-06-04,4576.86,Card
965,1961,2026-01-08,981.6,NEFT
966,1964,2026-07-16,7723.26,NEFT
967,1964,2026-08-21,3026.5,Cheque
968,1965,2025-12-14,10643.18,UPI
969,1966,2025-10-14,1894.7,Cheque
970,1967,2026-06-17,10101.54,NEFT
971,1968,2026-07-03,2368.8,NEFT
972,1969,2026-03-14,9401.13,Card
973,1970,2026-04-16,2771.97,Cheque
974,1971,2026-05-25,6475.04,UPI
975,1971,2026-06-14,151.33,UPI
976,1972,2026-04-06,17074.52,Card
977,1974,2025-11-22,1984.56,Cheque
978,1975,2026-01-17,2010.39,NEFT
979,1977,2026-06-24,7559.58,UPI
980,1978,2025-10-08,4088.88,Cheque
981,1978,2025-10-10,2962.88,Card
982,1979,2026-08-15,1462.62,NEFT
983,1980,2026-03-07,5170.32,Cheque
984,1981,2026-04-26,7066.7,UPI
985,1982,2026-01-20,4654.31,Cheque
986,1983,2026-03-21,2072.04,UPI
987,1983,2026-02-22,320.64,Cheque
988,1985,2026-06-16,22467.43,Card
989,1986,2026-04-06,14695.35,NEFT
990,1986,2026-03-25,957.95,NEFT
991,1987,2026-09-08,880.3,Cheque
992,1988,2026-05-12,12606.64,Cheque
993,1989,2025-10-16,7940.67,Cheque
994,1990,2026-03-13,2101.46,Card
995,1990,2026-02-14,853.88,Cheque
996,1991,2026-09-05,1040.49,UPI
997,1994,2025-11-05,889.8,NEFT
998,1994,2025-12-05,1172.77,UPI
999,1995,2025-11-04,10641.77,Cheque
1000,1995,2025-11-21,2758.09,Cheque
1001,1996,2025-12-25,13142.53,UPI
1002,1998,2026-03-16,1667.27,NEFT
1003,1999,2026-10-17,4054.3,Card
1004,2000,2026-02-15,8920.86,Card
1005,2001,2026-05-12,8462.38,Card
1006,2002,2026-03-02,2858.26,Cheque
1007,2003,2026-06-11,3214.03,Cheque
1008,2004,2026-03-14,2065.08,UPI
1009,2005,2025-10-21,3987.35,UPI
1010,2006,2025-11-17,3387.48,Cheque
1011,2007,2025-12-18,2927.92,NEFT
1012,2008,2025-11-05,4478.75,Cheque
1013,2009,2026-05-20,5162.55,Card
1014,2010,2025-11-12,11930.29,Card
1015,2011,2025-12-09,1202.52,Card
1016,2012,2026-08-16,13261.28,Card
1017,2013,2026-08-24,2749.96,UPI
1018,2015,2026-08-10,7215.19,NEFT
1019,2015,2026-06-12,1352.48,NEFT
1020,2016,2026-02-01,7747.02,Card
1021,2017,2026-07-04,4600.78,Cheque
1022,2019,2026-08-08,4879.07,NEFT
1023,2020,2025-11-26,16756.66,Cheque
1024,2021,2025-12-18,3157.6,Card
1025,2022,2026-03-08,8870.34,NEFT
1026,2023,2025-11-18,22827.88,UPI
1027,2024,2026-07-03,1839.13,Cheque
1028,2024,2026-06-30,698.06,Card
1029,2025,2026-08-03,7407.15,Card
1030,2026,2026-06-14,2490.02,Card
1031,2027,2026-01-16,7050.99,Card
1032,2028,2025-12-24,22751.45,Cheque
1033,2029,2026-02-27,2369.56,Cheque
1034,2030,2025-11-22,5664.65,Card
1035,2031,2026-07-08,2564.75,Cheque
1036,2032,2026-09-18,4508.72,Card
1037,2033,2026-10-09,8218.76,Cheque
1038,2034,2025-12-30,3938.91,Cheque
1039,2036,2025-12-03,7360.39,UPI
1040,2037,2026-05-01,1734.48,Card
1041,2038,2026-07-15,6457.7,UPI
1042,2039,2026-08-14,16092.16,Card
1043,2040,2026-04-24,7716.56,Cheque
1044,2041,2026-09-25,6159.82,Card
1045,2043,2026-08-17,2575.34,Card
1046,2043,2026-09-12,2051.23,Card
1047,2044,2025-11-29,5043.56,UPI
1048,2045,2026-07-18,706.58,Card
1049,2046,2025-10-28,4167.82,Cheque
1050,2046,2025-11-01,3077.8,UPI
1051,2047,2026-01-28,8291.67,NEFT
1052,2048,2026-07-30,2748.61,Cheque
1053,2050,2025-12-24,6634.79,Card
1054,2051,2025-12-20,9560.84,UPI
1055,2052,2026-03-31,5049.62,Cheque
1056,2053,2025-11-22,7699.44,Cheque
1057,2056,2026-01-07,7059.37,Cheque
1058,2057,2026-03-06,4161.03,UPI
1059,2058,2026-05-16,1381.19,UPI
1060,2061,2026-04-04,43446.33,UPI
1061,2062,2026-05-19,707.76,UPI
1062,2062,2026-06-14,169.05,Card
1063,2063,2026-07-10,5215.22,NEFT
1064,2064,2025-10-02,2047.29,Cheque
1065,2065,2026-06-25,10403.4,Cheque
1066,2066,2026-09-25,3622.38,Card
1067,2067,2026-10-01,9645.25,Cheque
1068,2067,2026-09-24,1597.28,Card
1069,2068,2026-02-05,9237.84,NEFT
1070,2069,2026-02-21,2128.11,Cheque
1071,2070,2026-04-08,2086.15,UPI
1072,2070,2026-04-02,708.12,NEFT
1073,2071,2026-03-22,3795.52,Cheque
1074,2072,2026-04-25,4052.37,Card
1075,2072,2026-04-19,684.67,Card
1076,2073,2025-10-21,4272.82,Card
1077,2075,2026-03-19,6029.11,Cheque
1078,2076,2026-01-14,3062.76,Card
1079,2077,2026-03-01,1016.33,NEFT
1080,2077,2026-01-26,1393.31,Card
1081,2078,2026-09-30,2603.15,NEFT
1082,2079,2026-02-19,6510.6,NEFT
1083,2080,2025-11-12,2992.0,UPI
1084,2081,2025-10-06,11462.63,Card
1085,2081,2025-10-06,14945.96,Cheque
1086,2084,2026-07-25,1183.66,UPI
1087,2085,2026-07-22,1714.28,Cheque
1088,2087,2026-10-03,3264.2,Card
1089,2088,2026-09-11,851.82,Card
1090,2089,2026-04-30,1984.75,NEFT
1091,2090,2026-10-08,8511.24,Card
1092,2092,2025-11-14,4838.61,UPI
1093,2093,2025-11-12,8029.72,UPI
1094,2094,2026-01-30,9301.03,UPI
1095,2094,2026-02-04,1361.48,NEFT
1096,2095,2025-12-30,6318.34,NEFT
1097,2096,2026-04-01,3730.77,NEFT
1098,2096,2026-03-05,2899.4,UPI
1099,2097,2026-08-09,10927.25,Cheque
1100,2098,2026-01-02,6964.67,UPI
1101,2099,2026-08-14,11447.58,NEFT
1102,2100,2025-12-10,900.08,Cheque
1103,2101,2025-11-17,4676.24,Cheque
1104,2102,2025-11-28,5227.79,Cheque
1105,2103,2025-11-27,4550.01,Cheque
1106,2104,2025-12-10,5517.91,Card
1107,2105,2026-01-08,3606.62,Card
1108,2106,2025-11-02,9399.16,Card
1109,2109,2026-04-14,15873.77,Cheque
1110,2110,2026-07-15,14196.41,NEFT
1111,2111,2026-02-08,5672.02,UPI
1112,2112,2026-06-03,3003.95,Cheque
1113,2113,2025-12-15,1352.59,Card
1114,2115,2026-06-07,3634.74,Card
1115,2115,2026-06-22,3873.35,NEFT
1116,2116,2025-10-18,2237.25,Cheque
1117,2116,2025-11-26,570.85,Cheque
1118,2117,2026-01-30,3455.55,Card
1119,2118,2026-01-18,3783.64,UPI
1120,2119,2026-02-17,964.69,UPI
1121,2119,2026-02-20,296.03,NEFT
1122,2120,2026-04-29,3550.17,UPI
1123,2121,2025-10-03,7081.67,Cheque
1124,2122,2026-09-18,5680.13,NEFT
1125,2123,2026-07-24,18163.9,NEFT
1126,2124,2026-06-24,3596.48,Card
1127,2126,2025-12-16,28292.76,Cheque
1128,2127,2026-04-05,1820.77,NEFT
1129,2128,2026-04-26,3045.25,NEFT
1130,2130,2026-08-17,5531.14,UPI
1131,2131,2026-06-10,10562.46,NEFT
1132,2132,2026-01-08,2176.1,NEFT
1133,2133,2026-06-07,8242.45,UPI
1134,2133,2026-06-19,10142.9,Card
1135,2134,2026-07-24,6971.81,UPI
1136,2134,2026-07-23,275.9,UPI
1137,2135,2026-05-03,2595.92,UPI
1138,2136,2026-01-17,2776.74,Card
1139,2138,2025-12-12,24231.11,Cheque
1140,2138,2025-12-05,3743.49,UPI
1141,2139,2026-01-12,3568.55,UPI
1142,2139,2026-01-17,2357.73,Cheque
1143,2140,2026-05-06,27770.3,NEFT
1144,2142,2026-06-04,1821.39,NEFT
1145,2143,2025-10-25,15416.62,UPI
1146,2144,2026-07-01,2349.3,Card
1147,2145,2026-03-09,3056.74,Cheque
1148,2147,2026-01-15,4887.54,Cheque
1149,2149,2025-12-02,7469.41,NEFT
1150,2150,2026-03-07,2250.77,Card
1151,2150,2026-03-09,2299.08,UPI
1152,2151,2026-09-02,19464.24,Card
1153,2152,2026-10-01,3420.57,Cheque
1154,2153,2026-08-17,2246.6,UPI
1155,2154,2025-11-18,7243.3,NEFT
1156,2155,2026-03-27,4927.79,Card
1157,2157,2026-03-25,9024.72,NEFT
1158,2158,2025-11-11,3177.35,UPI
1159,2159,2026-04-24,22116.52,UPI
1160,2160,2026-08-16,6180.67,Cheque
1161,2161,2025-10-05,1904.36,NEFT
1162,2161,2025-09-15,1582.92,Card
1163,2162,2026-02-05,8013.29,UPI
1164,2163,2026-08-25,4669.5,UPI
1165,2164,2025-12-25,5474.36,NEFT
1166,2166,2025-12-08,1124.71,Card
1167,2168,2026-05-21,1862.56,Cheque
1168,2169,2026-07-03,4533.69,Card
1169,2170,2026-03-16,6489.06,UPI
1170,2171,2026-04-22,15484.8,Cheque
1171,2172,2026-07-03,2283.11,NEFT
1172,2172,2026-06-26,1119.07,NEFT
1173,2173,2026-01-04,9175.69,Cheque
1174,2174,2026-02-06,4357.69,NEFT
1175,2175,2026-06-29,874.01,UPI
1176,2176,2026-07-11,5187.74,UPI
1177,2177,2026-09-15,4739.41,NEFT
1178,2179,2026-07-28,2990.13,UPI
1179,2180,2026-03-29,2642.76,Card
1180,2180,2026-03-21,613.63,NEFT
1181,2182,2026-08-23,3821.03,UPI
1182,2183,2025-12-14,1081.87,Card
1183,2184,2026-05-06,7402.32,Cheque
1184,2185,2026-05-25,9969.09,Card
1185,2186,2026-03-15,9899.15,Card
1186,2187,2026-03-03,1819.17,UPI
1187,2187,2026-01-29,1237.03,UPI
1188,2188,2026-07-11,5000.92,NEFT
1189,2190,2026-06-21,10811.04,NEFT
1190,2191,2025-10-16,7471.55,NEFT
1191,2192,2025-12-29,6346.04,UPI
1192,2193,2026-08-02,2783.53,Cheque
1193,2195,2026-03-13,11616.12,UPI
1194,2196,2026-08-12,1247.85,UPI
1195,2198,2025-10-19,9542.09,Cheque
1196,2199,2026-02-22,5107.89,NEFT
1197,2200,2026-09-29,7869.08,UPI
1198,2201,2026-07-13,19306.47,Card
1199,2201,2026-06-29,16328.39,Cheque
1200,2202,2026-05-19,7772.96,Cheque
1201,2203,2026-05-18,2791.36,Card
1202,2204,2026-03-09,1570.93,UPI
1203,2205,2026-08-27,8591.57,UPI
1204,2206,2026-06-19,5336.89,NEFT
1205,2207,2026-02-17,1659.09,Card
1206,2208,2026-05-13,12841.66,Card
1207,2209,2026-06-13,8924.11,Card
1208,2210,2026-06-10,2644.1,NEFT
1209,2211,2026-09-16,28757.05,Cheque
1210,2212,2026-07-21,11335.89,UPI
1211,2213,2025-10-30,2263.52,Card
1212,2214,2026-07-05,12775.68,NEFT
1213,2215,2026-01-11,6131.11,Card
1214,2216,2026-01-26,22739.07,NEFT
1215,2217,2026-03-15,7643.36,UPI
1216,2217,2026-03-20,2988.18,UPI
1217,2218,2026-05-08,7366.05,Card
1218,2219,2026-01-05,7038.12,UPI
1219,2220,2026-06-29,1932.18,NEFT
1220,2221,2026-06-28,3319.52,Card
1221,2222,2026-04-08,5906.89,NEFT
1222,2223,2026-07-18,1065.82,Card
1223,2223,2026-08-18,602.87,Card
1224,2224,2025-11-12,7265.88,Card
1225,2225,2026-07-01,1290.26,NEFT
1226,2225,2026-08-12,1468.59,UPI
1227,2226,2026-01-10,3650.61,Cheque
1228,2228,2026-07-24,3204.89,Cheque
1229,2229,2026-04-23,7279.25,Card
1230,2230,2026-02-03,5001.51,Card
1231,2230,2026-01-12,613.33,Card
1232,2231,2026-04-02,2143.71,Cheque
1233,2232,2025-12-13,10120.4,NEFT
1234,2233,2026-07-18,10544.88,UPI
1235,2234,2025-11-22,10265.24,Card
1236,2234,2025-11-05,748.25,UPI
1237,2235,2026-08-22,23002.03,UPI
1238,2236,2026-04-13,3598.55,NEFT
1239,2237,2026-01-22,1050.98,NEFT
1240,2238,2025-10-12,2426.22,NEFT
1241,2238,2025-11-01,529.77,Cheque
1242,2239,2026-01-19,10772.88,Card
1243,2240,2026-08-18,1961.18,Card
1244,2240,2026-08-22,2723.71,UPI
1245,2242,2026-04-12,1300.44,NEFT
1246,2243,2026-04-14,15575.85,Card
1247,2244,2026-02-23,8136.04,UPI
1248,2245,2026-08-28,3360.55,Cheque
1249,2246,2025-10-14,22543.58,Card
1250,2247,2026-02-16,41619.17,Cheque
1251,2249,2025-12-04,4027.84,Cheque
1252,2250,2026-07-21,5950.97,UPI
1253,2250,2026-07-13,1678.67,UPI
1254,2251,2026-07-03,9914.41,UPI
1255,2253,2025-12-16,2296.22,NEFT
1256,2255,2026-06-17,2073.07,UPI
1257,2255,2026-04-20,2739.39,Cheque
1258,2256,2026-08-20,7915.99,UPI
1259,2257,2025-10-30,17492.61,Card
1260,2258,2026-01-13,6956.67,NEFT
1261,2259,2025-12-19,5664.01,UPI
1262,2259,2025-12-09,2581.14,NEFT
1263,2261,2026-07-31,5093.2,UPI
1264,2262,2026-06-12,3584.19,NEFT
1265,2263,2025-10-27,5307.81,Card
1266,2264,2026-06-23,2962.4,NEFT
1267,2265,2026-07-28,3003.45,NEFT
1268,2266,2025-10-28,6711.79,NEFT
1269,2267,2025-09-11,3410.5,NEFT
1270,2268,2026-10-08,21906.9,UPI
1271,2270,2026-08-25,14832.79,Card
1272,2272,2026-06-25,1892.4,Cheque
1273,2273,2025-10-25,4574.89,Cheque
1274,2274,2026-04-09,10578.79,UPI
1275,2275,2026-04-09,3378.36,Card
1276,2276,2025-12-08,4614.19,Cheque
1277,2277,2026-04-27,11127.04,Card
1278,2279,2026-08-11,1167.36,Card
1279,2279,2026-09-08,1560.24,Card
1280,2280,2026-01-30,8812.33,NEFT
1281,2281,2026-06-01,1761.58,Cheque
1282,2282,2026-04-03,3708.05,NEFT
1283,2283,2026-10-17,5478.65,UPI
1284,2285,2026-07-25,9655.78,NEFT
1285,2286,2026-09-30,7015.79,Card
1286,2286,2026-09-16,3923.49,UPI
1287,2287,2025-12-20,3925.36,Card
1288,2289,2026-03-01,7495.91,Card
1289,2290,2026-09-08,8903.14,Cheque
1290,2291,2025-10-19,2061.06,NEFT
1291,2292,2026-09-08,8512.4,UPI
1292,2293,2026-03-03,4424.86,NEFT
1293,2294,2026-04-24,4197.82,NEFT
1294,2294,2026-04-08,997.37,Cheque
1295,2295,2026-03-30,5706.19,NEFT
1296,2297,2026-09-07,2405.01,Cheque
1297,2298,2026-07-04,12947.35,NEFT
1298,2299,2025-12-30,15701.18,Cheque
1299,2300,2026-03-29,9678.52,UPI
1300,2301,2025-11-20,3257.88,UPI
1301,2302,2026-01-30,17719.69,NEFT
1302,2303,2026-07-14,3833.69,Cheque
1303,2305,2026-04-28,5507.82,UPI
1304,2306,2026-07-20,3721.47,Card
1305,2307,2025-10-24,7742.97,NEFT
1306,2308,2026-07-14,22487.66,NEFT
