movement_id,product_id,movement_date,movement_type,quantity,unit_cost
548,P1111,2026-04-21,ISSUE,100,31.63
549,P1046,2026-06-26,RECEIPT,84,238.77
550,P1044,2026-07-07,ISSUE,36,345.07
551,P1132,2026-06-07,RECEIPT,148,295.43
552,P1124,2026-08-15,ISSUE,102,455.07
553,P1000,2025-11-16,ISSUE,22,136.85
554,P1102,2025-11-10,RECEIPT,12,172.98
555,P1052,2026-05-12,RECEIPT,28,33.53
556,P1102,2026-08-14,ISSUE,92,172.98
557,P1086,2025-10-17,ISSUE,100,48.1
558,P1143,2026-02-01,RECEIPT,119,261.16
559,P1062,2026-05-14,ISSUE,104,498.0
560,P1073,2026-03-13,RECEIPT,29,439.74
561,P1142,2026-02-01,RECEIPT,115,172.04
562,P1175,2026-02-19,RECEIPT,111,227.87
563,P1063,2026-05-16,ISSUE,119,124.62
564,P1179,2026-03-02,RECEIPT,113,175.99
565,P1003,2025-09-16,ISSUE,89,137.45
566,P1100,2026-07-16,RECEIPT,127,144.66
567,P1071,2025-09-03,ISSUE,33,395.38
568,P1070,2026-03-27,RECEIPT,79,266.27
569,P1048,2026-03-15,ISSUE,65,345.05
570,P1047,2025-09-12,ISSUE,40,285.65
571,P1010,2025-11-14,RECEIPT,106,431.29
572,P1148,2026-01-08,ISSUE,50,219.67
573,P1069,2026-06-05,ISSUE,123,436.57
574,P1053,2025-11-30,RECEIPT,120,348.12
575,P1002,2026-02-17,RECEIPT,94,227.87
576,P1047,2025-12-10,RECEIPT,68,285.65
577,P1086,2026-07-01,ISSUE,71,48.1
578,P1013,2026-01-03,ISSUE,42,360.62
579,P1078,2026-05-23,ISSUE,48,489.23
580,P1022,2026-03-14,ISSUE,130,132.6
581,P1118,2025-12-27,RECEIPT,109,345.11
582,P1033,2025-09-09,ISSUE,149,195.81
583,P1199,2026-07-23,ISSUE,74,289.09
584,P1086,2026-02-19,ISSUE,32,48.1
585,P1054,2025-12-29,RECEIPT,90,154.2
586,P1153,2026-03-12,RECEIPT,65,188.52
587,P1006,2026-06-29,ISSUE,117,241.77
588,P1074,2026-04-24,ISSUE,41,111.17
589,P1106,2026-08-03,ISSUE,51,408.61
590,P1027,2026-03-25,ISSUE,130,276.32
591,P1084,2026-03-09,ISSUE,140,166.13
592,P1122,2025-09-08,ISSUE,88,397.28
593,P1129,2026-03-11,RECEIPT,106,127.8
594,P1148,2026-07-26,ISSUE,139,219.67
595,P1162,2025-11-03,RECEIPT,51,26.46
596,P1070,2026-04-12,RECEIPT,146,266.27
597,P1098,2025-10-08,RECEIPT,53,282.91
598,P1079,2026-01-20,RECEIPT,101,165.08
599,P1085,2026-08-29,RECEIPT,106,139.55
600,P1150,2025-09-24,ISSUE,83,424.36
601,P1095,2025-11-25,ISSUE,34,203.91
602,P1053,2025-12-25,ISSUE,94,348.12
603,P1162,2025-10-07,ISSUE,102,26.46
604,P1099,2025-10-29,ISSUE,33,255.82
605,P1025,2026-05-08,ISSUE,11,292.72
606,P1087,2026-05-05,ISSUE,144,140.16
607,P1190,2026-02-14,ISSUE,102,379.59
608,P1026,2026-02-16,ISSUE,129,30.31
609,P1070,2026-03-31,ISSUE,115,266.27
610,P1136,2025-12-02,ISSUE,7,150.39
611,P1136,2026-06-28,ISSUE,32,150.39
612,P1133,2026-03-13,ISSUE,13,447.19
613,P1126,2025-10-01,ISSUE,129,33.54
614,P1086,2026-04-07,RECEIPT,10,48.1
615,P1108,2026-03-26,ISSUE,49,191.84
616,P1034,2025-11-17,ISSUE,133,162.46
617,P1033,2025-09-03,RECEIPT,25,195.81
618,P1077,2026-05-24,ISSUE,9,51.66
619,P1076,2025-11-30,ISSUE,42,312.65
620,P1110,2025-11-27,ISSUE,80,206.28
621,P1095,2026-01-13,ISSUE,137,203.91
622,P1005,2026-08-09,ISSUE,101,308.82
623,P1134,2026-08-22,ISSUE,54,249.28
624,P1067,2025-10-05,RECEIPT,48,344.06
625,P1158,2026-02-25,RECEIPT,41,37.36
626,P1155,2025-11-03,ISSUE,102,337.37
627,P1179,2026-04-22,ISSUE,54,175.99
628,P1075,2025-12-21,ISSUE,83,292.75
629,P1168,2025-11-13,ISSUE,99,267.34
630,P1152,2026-04-18,RECEIPT,27,320.46
631,P1088,2026-03-01,RECEIPT,14,317.63
632,P1071,2025-11-13,ISSUE,83,395.38
633,P1059,2026-01-11,RECEIPT,20,224.34
634,P1025,2025-09-02,RECEIPT,133,292.72
635,P1031,2026-06-21,ISSUE,16,283.46
636,P1081,2025-10-16,ISSUE,60,323.19
637,P1158,2025-10-27,RECEIPT,105,37.36
638,P1020,2026-06-23,RECEIPT,51,50.05
639,P1043,2025-11-20,RECEIPT,34,209.96
640,P1136,2026-06-19,ISSUE,137,150.39
641,P1169,2026-01-09,RECEIPT,26,167.84
642,P1095,2025-09-30,RECEIPT,146,203.91
643,P1154,2025-12-16,ISSUE,10,437.38
644,P1162,2025-11-01,RECEIPT,13,26.46
645,P1079,2026-01-12,ISSUE,62,165.08
646,P1022,2025-11-21,RECEIPT,148,132.6
647,P1191,2026-04-05,RECEIPT,25,89.49
648,P1151,2026-01-29,ISSUE,103,87.35
649,P1140,2026-04-05,ISSUE,135,315.91
650,P1142,2026-02-02,RECEIPT,139,172.04
651,P1161,2026-08-04,RECEIPT,47,43.36
652,P1093,2026-05-26,RECEIPT,123,356.24
653,P1082,2025-11-20,RECEIPT,24,35.88
654,P1177,2026-07-11,ISSUE,87,106.85
655,P1048,2026-02-05,ISSUE,79,345.05
656,P1100,2026-01-22,RECEIPT,127,144.66
657,P1094,2026-06-09,RECEIPT,133,113.95
658,P1041,2026-05-23,ISSUE,55,254.37
659,P1122,2026-01-21,ISSUE,25,397.28
660,P1146,2026-07-08,ISSUE,47,421.56
661,P1139,2026-06-11,RECEIPT,81,278.97
662,P1091,2026-06-06,ISSUE,101,403.86
663,P1166,2026-03-14,ISSUE,45,267.96
664,P1166,2026-06-22,ISSUE,143,267.96
665,P1105,2026-02-07,ISSUE,89,473.95
666,P1009,2025-11-12,RECEIPT,107,183.9
667,P1119,2026-02-17,ISSUE,104,429.68
668,P1002,2026-07-06,RECEIPT,122,227.87
669,P1164,2026-08-14,RECEIPT,128,429.12
670,P1034,2026-08-21,RECEIPT,108,162.46
671,P1122,2025-09-27,ISSUE,9,397.28
672,P1068,2025-12-20,RECEIPT,23,142.48
673,P1177,2026-06-21,ISSUE,20,106.85
674,P1194,2026-08-21,RECEIPT,26,348.44
675,P1121,2026-06-05,ISSUE,138,320.62
676,P1162,2026-07-16,RECEIPT,72,26.46
677,P1012,2026-06-05,ISSUE,33,154.38
678,P1001,2026-04-30,RECEIPT,92,58.77
679,P1079,2026-07-17,RECEIPT,79,165.08
680,P1145,2026-08-07,ISSUE,6,82.47
681,P1158,2025-09-20,ISSUE,124,37.36
682,P1109,2026-05-31,ISSUE,7,353.84
683,P1018,2026-08-13,ISSUE,23,389.28
684,P1091,2025-09-14,ISSUE,34,403.86
685,P1149,2026-07-06,ISSUE,146,282.64
686,P1108,2026-07-26,ISSUE,29,191.84
687,P1075,2026-07-16,RECEIPT,81,292.75
688,P1042,2025-10-15,RECEIPT,63,372.99
689,P1125,2026-06-23,RECEIPT,14,240.76
690,P1165,2026-02-14,RECEIPT,16,180.53
691,P1122,2025-10-19,ISSUE,34,397.28
692,P1080,2026-01-08,ISSUE,8,362.77
693,P1017,2026-06-09,RECEIPT,132,451.51
694,P1097,2026-06-22,RECEIPT,23,438.28
695,P1002,2026-03-03,ISSUE,88,227.87
696,P1154,2026-03-02,RECEIPT,31,437.38
697,P1025,2026-02-09,RECEIPT,141,292.72
698,P1172,2026-03-24,ISSUE,124,35.94
699,P1141,2025-12-20,RECEIPT,74,142.05
700,P1058,2026-06-06,RECEIPT,110,443.58
701,P1061,2026-05-25,RECEIPT,23,469.05
702,P1054,2025-10-30,ISSUE,9,154.2
703,P1140,2025-12-06,ISSUE,105,315.91
704,P1081,2026-01-27,RECEIPT,42,323.19
705,P1163,2025-11-10,RECEIPT,72,478.66
706,P1167,2025-12-19,ISSUE,11,296.43
707,P1080,2026-05-01,ISSUE,127,362.77
708,P1135,2026-08-24,ISSUE,55,342.78
709,P1122,2025-09-05,RECEIPT,149,397.28
710,P1141,2026-01-19,ISSUE,142,142.05
711,P1022,2026-03-20,ISSUE,139,132.6
712,P1149,2026-01-12,ISSUE,48,282.64
713,P1094,2026-02-18,ISSUE,8,113.95
714,P1147,2026-08-12,ISSUE,87,175.87
715,P1012,2025-11-06,RECEIPT,119,154.38
716,P1037,2026-04-25,RECEIPT,86,142.11
717,P1040,2026-04-21,ISSUE,44,257.88
718,P1102,2025-12-06,RECEIPT,92,172.98
719,P1149,2026-07-08,ISSUE,146,282.64
720,P1091,2026-02-21,RECEIPT,22,403.86
721,P1045,2026-04-18,RECEIPT,123,447.5
722,P1132,2026-05-31,RECEIPT,77,295.43
723,P1011,2025-10-30,RECEIPT,115,142.8
724,P1000,2026-03-16,ISSUE,67,136.85
725,P1018,2026-01-25,ISSUE,133,389.28
726,P1173,2025-11-11,RECEIPT,21,94.27
727,P1190,2026-08-22,ISSUE,122,379.59
728,P1017,2026-06-21,ISSUE,14,451.51
729,P1087,2026-03-20,ISSUE,40,140.16
730,P1058,2026-03-12,RECEIPT,88,443.58
731,P1106,2026-05-26,ISSUE,66,408.61
732,P1189,2026-02-10,RECEIPT,21,385.52
733,P1034,2026-03-17,RECEIPT,140,162.46
734,P1055,2026-06-19,ISSUE,36,415.33
735,P1115,2026-06-26,ISSUE,17,28.83
736,P1159,2025-10-13,ISSUE,7,389.87
737,P1040,2025-09-18,ISSUE,6,257.88
738,P1094,2025-10-30,ISSUE,108,113.95
739,P1138,2025-11-01,ISSUE,149,197.5
740,P1007,2025-11-04,ISSUE,56,182.23
741,P1009,2025-12-07,ISSUE,119,183.9
742,P1110,2025-11-07,ISSUE,78,206.28
743,P1097,2026-08-13,ISSUE,85,438.28
744,P1183,2026-02-05,ISSUE,107,76.5
745,P1181,2025-09-03,RECEIPT,110,81.24
746,P1162,2026-03-29,RECEIPT,44,26.46
747,P1082,2026-02-28,RECEIPT,140,35.88
748,P1047,2025-11-19,RECEIPT,81,285.65
749,P1083,2025-11-21,ISSUE,49,433.93
750,P1020,2025-09-02,ISSUE,92,50.05
751,P1083,2025-11-22,RECEIPT,142,433.93
752,P1028,2026-03-17,ISSUE,144,420.17
753,P1121,2026-01-04,ISSUE,142,320.62
754,P1102,2026-01-18,RECEIPT,55,172.98
755,P1144,2026-07-16,ISSUE,129,150.01
756,P1196,2026-07-15,ISSUE,18,317.86
757,P1166,2025-09-10,RECEIPT,60,267.96
758,P1105,2026-02-22,RECEIPT,29,473.95
759,P1133,2026-03-18,RECEIPT,23,447.19
760,P1092,2026-01-01,RECEIPT,49,478.49
761,P1038,2026-08-12,RECEIPT,54,205.78
762,P1175,2025-11-15,ISSUE,21,227.87
763,P1095,2026-07-28,ISSUE,55,203.91
764,P1089,2025-10-24,ISSUE,93,116.42
765,P1144,2026-07-21,ISSUE,110,150.01
766,P1148,2025-11-22,ISSUE,119,219.67
767,P1009,2026-02-16,ISSUE,63,183.9
768,P1113,2026-08-25,ISSUE,111,45.1
769,P1183,2025-11-22,ISSUE,59,76.5
770,P1127,2025-12-25,ISSUE,133,357.19
771,P1158,2025-09-20,RECEIPT,117,37.36
772,P1144,2026-03-09,RECEIPT,132,150.01
773,P1043,2025-11-19,ISSUE,106,209.96
774,P1126,2025-10-07,ISSUE,94,33.54
775,P1079,2026-05-18,RECEIPT,109,165.08
776,P1027,2025-09-03,RECEIPT,83,276.32
777,P1017,2025-10-27,RECEIPT,101,451.51
778,P1143,2026-06-12,ISSUE,131,261.16
779,P1162,2026-07-26,RECEIPT,75,26.46
780,P1119,2025-12-16,ISSUE,24,429.68
781,P1090,2025-10-08,RECEIPT,106,243.92
782,P1112,2025-10-17,RECEIPT,90,444.58
783,P1166,2026-03-25,RECEIPT,117,267.96
784,P1185,2026-04-30,ISSUE,22,111.5
785,P1182,2025-10-11,ISSUE,96,316.7
786,P1153,2025-10-10,ISSUE,71,188.52
787,P1107,2025-12-29,ISSUE,125,417.58
788,P1144,2025-10-03,ISSUE,45,150.01
789,P1129,2026-01-20,ISSUE,123,127.8
790,P1053,2026-02-16,ISSUE,47,348.12
791,P1196,2026-08-26,ISSUE,62,317.86
792,P1050,2025-12-08,ISSUE,31,98.34
793,P1175,2026-04-16,ISSUE,74,227.87
794,P1017,2025-09-06,ISSUE,71,451.51
795,P1171,2026-07-31,RECEIPT,24,106.96
796,P1131,2025-11-24,ISSUE,121,353.58
797,P1063,2026-06-19,ISSUE,50,124.62
798,P1004,2026-01-16,ISSUE,143,481.29
799,P1132,2025-12-11,ISSUE,9,295.43
800,P1152,2026-04-28,RECEIPT,110,320.46
801,P1044,2026-08-09,ISSUE,19,345.07
802,P1180,2026-08-15,RECEIPT,61,77.6
803,P1164,2025-12-04,ISSUE,103,429.12
804,P1151,2025-12-04,RECEIPT,100,87.35
805,P1128,2026-08-09,ISSUE,121,418.75
806,P1181,2026-08-23,RECEIPT,64,81.24
807,P1104,2026-01-09,ISSUE,87,408.18
808,P1057,2026-06-15,RECEIPT,24,373.34
809,P1005,2026-01-29,ISSUE,21,308.82
810,P1055,2026-04-16,RECEIPT,37,415.33
811,P1120,2026-01-19,ISSUE,26,402.41
812,P1077,2026-03-27,RECEIPT,72,51.66
813,P1028,2026-06-01,ISSUE,97,420.17
814,P1085,2025-09-27,ISSUE,101,139.55
815,P1114,2026-01-31,RECEIPT,37,75.45
816,P1062,2026-07-12,ISSUE,117,498.0
817,P1068,2026-08-07,ISSUE,89,142.48
818,P1145,2026-06-21,RECEIPT,66,82.47
819,P1197,2026-06-09,ISSUE,8,395.9
820,P1067,2026-01-03,RECEIPT,49,344.06
821,P1099,2026-02-28,ISSUE,18,255.82
822,P1186,2026-08-02,ISSUE,83,435.74
823,P1105,2025-11-22,ISSUE,147,473.95
824,P1021,2025-11-30,ISSUE,87,364.39
825,P1062,2026-03-21,RECEIPT,99,498.0
826,P1132,2025-11-17,RECEIPT,135,295.43
827,P1066,2025-11-01,ISSUE,74,33.19
828,P1010,2025-10-15,ISSUE,8,431.29
829,P1134,2026-04-17,ISSUE,119,249.28
830,P1185,2025-09-13,ISSUE,104,111.5
831,P1000,2025-10-22,RECEIPT,65,136.85
832,P1012,2025-11-28,RECEIPT,65,154.38
833,P1144,2025-09-19,ISSUE,99,150.01
834,P1167,2025-12-08,ISSUE,67,296.43
835,P1036,2025-11-01,ISSUE,76,69.34
836,P1086,2026-03-20,ISSUE,149,48.1
837,P1122,2025-09-01,RECEIPT,100,397.28
838,P1117,2025-09-08,ISSUE,75,48.33
839,P1083,2026-06-16,RECEIPT,23,433.93
840,P1152,2025-09-29,ISSUE,70,320.46
841,P1036,2025-09-26,ISSUE,140,69.34
842,P1163,2026-03-30,RECEIPT,86,478.66
843,P1024,2026-08-12,RECEIPT,146,62.99
844,P1143,2026-03-12,ISSUE,125,261.16
845,P1160,2026-01-16,ISSUE,98,218.14
846,P1013,2025-10-17,RECEIPT,125,360.62
847,P1032,2026-04-30,ISSUE,26,349.97
848,P1035,2025-09-06,RECEIPT,133,181.19
849,P1157,2026-02-23,RECEIPT,5,162.53
850,P1012,2026-07-29,ISSUE,32,154.38
851,P1170,2026-06-22,RECEIPT,107,207.47
852,P1106,2026-04-18,ISSUE,90,408.61
853,P1060,2026-04-08,ISSUE,92,110.53
854,P1122,2026-05-28,RECEIPT,46,397.28
855,P1042,2025-09-04,ISSUE,128,372.99
856,P1191,2026-08-15,ISSUE,91,89.49
857,P1046,2026-06-11,RECEIPT,91,238.77
858,P1104,2025-11-02,ISSUE,26,408.18
859,P1034,2025-12-27,ISSUE,29,162.46
860,P1187,2026-08-06,ISSUE,46,43.99
861,P1166,2026-07-03,RECEIPT,122,267.96
862,P1024,2025-12-03,ISSUE,52,62.99
863,P1180,2026-03-22,ISSUE,121,77.6
864,P1101,2026-03-24,ISSUE,101,259.81
865,P1123,2026-07-21,ISSUE,142,239.15
866,P1183,2025-09-16,ISSUE,131,76.5
867,P1188,2026-03-15,ISSUE,67,205.8
868,P1147,2026-08-21,ISSUE,144,175.87
869,P1079,2025-12-20,ISSUE,116,165.08
870,P1018,2025-09-15,ISSUE,12,389.28
871,P1089,2026-05-10,ISSUE,79,116.42
872,P1079,2025-09-18,RECEIPT,131,165.08
873,P1021,2025-12-04,ISSUE,71,364.39
874,P1194,2026-02-19,RECEIPT,79,348.44
875,P1105,2025-12-27,RECEIPT,44,473.95
876,P1195,2026-03-22,ISSUE,97,381.1
877,P1004,2026-04-12,ISSUE,32,481.29
878,P1165,2026-04-15,ISSUE,101,180.53
879,P1058,2026-01-11,ISSUE,23,443.58
880,P1191,2026-07-30,ISSUE,112,89.49
881,P1188,2025-09-30,RECEIPT,61,205.8
882,P1150,2026-08-01,RECEIPT,33,424.36
883,P1077,2026-05-18,ISSUE,96,51.66
884,P1138,2026-05-13,ISSUE,130,197.5
885,P1090,2025-10-28,RECEIPT,99,243.92
886,P1093,2025-12-08,RECEIPT,48,356.24
887,P1171,2025-10-20,ISSUE,20,106.96
888,P1114,2026-07-14,ISSUE,109,75.45
889,P1031,2026-01-31,ISSUE,65,283.46
890,P1034,2026-03-03,RECEIPT,63,162.46
891,P1046,2025-11-18,ISSUE,25,238.77
892,P1037,2026-03-05,RECEIPT,77,142.11
893,P1035,2026-07-25,RECEIPT,53,181.19
894,P1147,2026-06-11,RECEIPT,99,175.87
895,P1069,2025-10-04,RECEIPT,139,436.57
896,P1122,2026-06-06,ISSUE,35,397.28
897,P1053,2026-05-23,ISSUE,17,348.12
898,P1046,2026-07-19,RECEIPT,109,238.77
899,P1179,2026-01-16,RECEIPT,62,175.99
900,P1023,2025-10-14,ISSUE,60,271.43
901,P1148,2026-02-08,RECEIPT,8,219.67
902,P1061,2026-05-22,RECEIPT,143,469.05
903,P1130,2025-09-07,RECEIPT,97,172.57
904,P1087,2026-04-20,RECEIPT,124,140.16
905,P1112,2026-04-30,ISSUE,145,444.58
906,P1169,2026-08-19,RECEIPT,124,167.84
907,P1136,2026-01-01,RECEIPT,127,150.39
908,P1163,2025-10-13,RECEIPT,107,478.66
909,P1143,2026-01-29,ISSUE,99,261.16
910,P1066,2026-05-28,ISSUE,51,33.19
911,P1153,2026-07-08,ISSUE,74,188.52
912,P1159,2025-10-14,ISSUE,68,389.87
913,P1170,2025-09-13,RECEIPT,105,207.47
914,P1059,2025-10-21,ISSUE,27,224.34
915,P1038,2026-06-24,RECEIPT,70,205.78
916,P1177,2025-11-27,ISSUE,12,106.85
917,P1128,2026-07-11,ISSUE,61,418.75
918,P1047,2026-07-19,RECEIPT,32,285.65
919,P1142,2025-10-28,ISSUE,95,172.04
920,P1076,2026-04-11,ISSUE,23,312.65
921,P1164,2026-07-06,ISSUE,38,429.12
922,P1036,2026-05-21,RECEIPT,129,69.34
923,P1091,2026-02-27,ISSUE,48,403.86
924,P1051,2026-01-23,ISSUE,117,160.92
925,P1029,2026-07-06,ISSUE,75,298.76
926,P1195,2026-02-01,ISSUE,81,381.1
927,P1067,2025-09-11,RECEIPT,125,344.06
928,P1040,2026-07-06,ISSUE,114,257.88
929,P1143,2026-03-26,ISSUE,93,261.16
930,P1153,2026-01-27,ISSUE,123,188.52
931,P1020,2025-10-17,ISSUE,61,50.05
932,P1073,2026-03-18,ISSUE,66,439.74
933,P1137,2026-07-12,RECEIPT,27,466.13
934,P1176,2026-03-24,ISSUE,56,337.23
935,P1026,2026-01-20,ISSUE,128,30.31
936,P1120,2026-03-23,ISSUE,40,402.41
937,P1111,2026-07-23,ISSUE,85,31.63
938,P1055,2026-02-04,ISSUE,53,415.33
939,P1191,2025-10-08,RECEIPT,138,89.49
940,P1054,2026-07-02,ISSUE,65,154.2
941,P1036,2026-01-24,ISSUE,70,69.34
942,P1031,2025-09-22,RECEIPT,95,283.46
943,P1128,2026-04-11,ISSUE,107,418.75
944,P1058,2026-05-02,RECEIPT,33,443.58
945,P1104,2026-02-05,ISSUE,139,408.18
946,P1166,2025-09-08,RECEIPT,119,267.96
947,P1197,2026-02-19,RECEIPT,20,395.9
948,P1180,2026-05-17,ISSUE,82,77.6
949,P1000,2025-11-30,RECEIPT,97,136.85
950,P1056,2025-12-30,ISSUE,33,334.84
951,P1186,2026-06-14,ISSUE,94,435.74
952,P1103,2026-01-26,RECEIPT,27,290.94
953,P1152,2026-07-23,RECEIPT,44,320.46
954,P1120,2026-07-27,RECEIPT,37,402.41
955,P1143,2026-05-10,RECEIPT,56,261.16
956,P1013,2025-12-17,RECEIPT,117,360.62
957,P1026,2026-08-16,ISSUE,17,30.31
958,P1064,2026-03-23,ISSUE,40,375.68
959,P1154,2026-05-09,RECEIPT,104,437.38
960,P1198,2026-03-25,RECEIPT,143,231.14
961,P1077,2025-11-20,ISSUE,76,51.66
962,P1056,2026-08-16,ISSUE,49,334.84
963,P1016,2026-05-28,RECEIPT,41,60.67
964,P1101,2025-12-27,RECEIPT,122,259.81
965,P1151,2025-12-24,RECEIPT,25,87.35
966,P1020,2026-03-26,ISSUE,52,50.05
967,P1088,2026-08-02,ISSUE,108,317.63
968,P1056,2026-04-04,RECEIPT,133,334.84
969,P1051,2025-10-21,ISSUE,95,160.92
970,P1098,2026-03-29,ISSUE,76,282.91
971,P1142,2025-10-09,RECEIPT,149,172.04
972,P1137,2026-03-29,ISSUE,128,466.13
973,P1033,2026-03-16,ISSUE,133,195.81
974,P1150,2026-01-15,ISSUE,70,424.36
975,P1050,2026-08-29,RECEIPT,146,98.34
976,P1179,2026-01-11,ISSUE,50,175.99
977,P1096,2026-06-21,RECEIPT,104,285.94
978,P1148,2026-08-27,RECEIPT,117,219.67
979,P1188,2026-02-19,ISSUE,113,205.8
980,P1006,2026-05-21,ISSUE,62,241.77
981,P1040,2026-07-13,RECEIPT,86,257.88
982,P1181,2026-01-12,ISSUE,63,81.24
983,P1132,2025-11-15,RECEIPT,32,295.43
984,P1136,2026-04-20,ISSUE,89,150.39
985,P1162,2026-06-29,ISSUE,115,26.46
986,P1014,2026-01-18,RECEIPT,96,452.45
987,P1162,2026-03-11,ISSUE,147,26.46
988,P1139,2025-12-30,ISSUE,111,278.97
989,P1016,2025-10-19,RECEIPT,28,60.67
990,P1156,2025-12-18,ISSUE,148,89.69
991,P1102,2026-03-18,RECEIPT,71,172.98
992,P1120,2025-11-20,ISSUE,115,402.41
993,P1000,2025-11-09,ISSUE,79,136.85
994,P1066,2025-09-09,ISSUE,126,33.19
995,P1112,2025-09-07,RECEIPT,17,444.58
996,P1179,2026-05-17,ISSUE,30,175.99
997,P1056,2026-01-16,RECEIPT,136,334.84
998,P1103,2025-09-29,RECEIPT,48,290.94
999,P1073,2026-04-23,ISSUE,22,439.74
1000,P1187,2025-12-22,RECEIPT,76,43.99
1001,P1155,2025-09-26,RECEIPT,13,337.37
1002,P1169,2025-09-03,RECEIPT,74,167.84
1003,P1112,2025-12-03,RECEIPT,146,444.58
1004,P1167,2026-01-27,ISSUE,142,296.43
1005,P1082,2026-01-27,ISSUE,148,35.88
1006,P1036,2026-02-21,RECEIPT,80,69.34
1007,P1034,2025-11-25,ISSUE,93,162.46
1008,P1188,2026-07-31,RECEIPT,45,205.8
1009,P1018,2026-07-04,RECEIPT,87,389.28
1010,P1071,2025-10-04,ISSUE,46,395.38
1011,P1033,2026-03-27,ISSUE,28,195.81
1012,P1196,2026-01-28,RECEIPT,92,317.86
1013,P1050,2025-11-03,RECEIPT,54,98.34
1014,P1133,2026-06-27,RECEIPT,51,447.19
1015,P1095,2025-12-06,ISSUE,106,203.91
1016,P1138,2025-09-27,RECEIPT,32,197.5
1017,P1150,2025-11-11,RECEIPT,36,424.36
1018,P1188,2026-04-06,ISSUE,49,205.8
1019,P1164,2026-03-28,RECEIPT,91,429.12
1020,P1105,2026-06-10,ISSUE,144,473.95
1021,P1044,2026-01-24,ISSUE,60,345.07
1022,P1191,2025-09-19,ISSUE,125,89.49
1023,P1154,2026-06-16,ISSUE,68,437.38
1024,P1196,2026-08-02,ISSUE,8,317.86
1025,P1197,2026-06-28,ISSUE,96,395.9
1026,P1093,2026-03-05,ISSUE,9,356.24
1027,P1088,2025-12-08,ISSUE,42,317.63
1028,P1023,2026-07-23,RECEIPT,37,271.43
1029,P1107,2025-09-09,RECEIPT,73,417.58
1030,P1043,2026-02-28,RECEIPT,117,209.96
1031,P1111,2026-02-03,ISSUE,117,31.63
1032,P1001,2026-05-28,ISSUE,25,58.77
1033,P1042,2026-02-09,ISSUE,89,372.99
1034,P1005,2026-04-30,ISSUE,122,308.82
1035,P1087,2025-11-03,RECEIPT,55,140.16
1036,P1070,2026-05-03,ISSUE,17,266.27
1037,P1196,2025-12-23,ISSUE,110,317.86
1038,P1056,2026-03-07,RECEIPT,80,334.84
1039,P1008,2026-02-17,RECEIPT,15,241.17
1040,P1074,2026-06-06,ISSUE,130,111.17
1041,P1083,2025-09-04,ISSUE,128,433.93
1042,P1195,2026-07-04,ISSUE,22,381.1
1043,P1176,2026-06-04,RECEIPT,20,337.23
1044,P1048,2026-08-15,RECEIPT,114,345.05
1045,P1011,2025-11-17,ISSUE,38,142.8
1046,P1177,2026-07-18,ISSUE,112,106.85
1047,P1145,2026-07-03,RECEIPT,92,82.47
1048,P1014,2026-08-11,ISSUE,30,452.45
1049,P1123,2026-08-16,RECEIPT,112,239.15
1050,P1065,2026-08-26,RECEIPT,136,54.69
1051,P1065,2025-11-13,RECEIPT,105,54.69
1052,P1127,2025-09-05,ISSUE,75,357.19
1053,P1065,2026-04-25,RECEIPT,25,54.69
1054,P1193,2026-08-16,RECEIPT,67,282.24
1055,P1171,2026-05-17,ISSUE,62,106.96
1056,P1014,2026-04-13,ISSUE,66,452.45
1057,P1172,2026-03-12,ISSUE,36,35.94
1058,P1116,2025-09-19,ISSUE,94,52.28
1059,P1153,2026-07-26,RECEIPT,23,188.52
1060,P1051,2025-10-02,RECEIPT,93,160.92
1061,P1183,2026-03-16,ISSUE,42,76.5
1062,P1053,2025-12-02,RECEIPT,20,348.12
1063,P1125,2025-10-06,RECEIPT,119,240.76
1064,P1164,2025-12-13,ISSUE,99,429.12
1065,P1036,2026-08-24,ISSUE,33,69.34
1066,P1144,2026-03-24,ISSUE,76,150.01
1067,P1196,2026-07-26,ISSUE,71,317.86
1068,P1054,2025-12-01,RECEIPT,118,154.2
1069,P1170,2026-08-14,RECEIPT,138,207.47
1070,P1014,2025-11-03,RECEIPT,40,452.45
1071,P1189,2026-08-11,RECEIPT,148,385.52
1072,P1170,2026-02-17,RECEIPT,40,207.47
1073,P1172,2026-02-15,ISSUE,40,35.94
1074,P1076,2026-04-18,ISSUE,27,312.65
1075,P1181,2026-08-23,RECEIPT,81,81.24
1076,P1085,2026-07-01,ISSUE,27,139.55
1077,P1002,2026-01-31,ISSUE,138,227.87
1078,P1191,2026-01-18,RECEIPT,77,89.49
1079,P1148,2026-08-12,RECEIPT,74,219.67
1080,P1090,2026-03-01,ISSUE,6,243.92
1081,P1173,2026-06-07,ISSUE,31,94.27
1082,P1044,2026-06-01,ISSUE,92,345.07
1083,P1043,2026-03-27,RECEIPT,44,209.96
1084,P1054,2026-07-28,ISSUE,92,154.2
1085,P1050,2026-08-26,RECEIPT,107,98.34
1086,P1158,2026-04-02,RECEIPT,115,37.36
1087,P1012,2026-03-31,ISSUE,53,154.38
1088,P1082,2026-01-27,ISSUE,149,35.88
1089,P1083,2026-04-20,RECEIPT,91,433.93
1090,P1106,2026-07-07,RECEIPT,143,408.61
1091,P1078,2026-03-05,ISSUE,104,489.23
1092,P1019,2025-12-13,ISSUE,56,135.07
